comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,label
7.4406757,8.1484375,6.5874014,3.4513273,2.0285242,12.656473,2.805956,6.713043,1012158_F.jpg
7.5899186,8.641339,7.3432426,3.8174186,1.7977859,12.948004,2.8462386,7.1430097,1012159_F.jpg
7.854923,7.9723954,7.33383,3.64966,1.8078779,12.87965,2.9999948,6.818325,1012160_F.jpg
5.9156046,4.7615824,5.4818115,2.091525,1.5751358,8.035447,1.8755374,4.613227,1012162_F.jpg
5.7902937,6.628165,3.9965498,2.8130732,2.086542,9.322334,1.3199079,5.774084,1012163_F.jpg
6.3196793,5.4893713,5.721435,2.2094748,1.7680414,8.333395,1.7794467,5.427117,1012164_F.jpg
6.027874,4.3347874,5.890854,1.737901,1.4505391,7.633401,2.078382,4.3394732,1012165_F.jpg
4.47202,4.0416512,4.4676757,1.6684428,1.0330342,6.4284077,1.4856843,3.6742203,1012166_F.jpg
4.5549545,4.491166,4.0629864,1.9584723,1.3642905,7.038815,1.2944455,4.0132837,1012167_F.jpg
6.5354657,5.49625,6.1826496,2.1058044,1.771404,8.879082,1.9440188,5.6916704,1012168_F.jpg
4.5899744,3.7011306,3.9125347,1.8523362,1.928801,6.193365,1.8679054,3.646434,1012170_F.jpg
6.4353504,4.604738,5.5793004,2.033092,1.8542411,7.9663916,2.2404513,4.7608557,1012171_F.jpg
4.2096224,5.766038,2.9339118,2.4778924,2.17115,6.9758244,1.2122462,4.9520817,1012172_F.jpg
3.827201,3.14911,3.3587246,1.584568,1.7783912,5.370734,1.601528,3.0011811,1012173_F.jpg
5.504101,4.6806564,4.23128,1.8684776,1.7138337,8.168233,1.8578004,4.3091235,1012174_F.jpg
2.569498,2.4712272,2.5560417,1.0108018,1.1763432,3.5332322,1.0224354,2.057847,1012175_F.jpg
3.7037544,3.4574022,3.4051166,1.4553313,1.3323493,5.6948004,1.3430086,2.9585423,1012176_F.jpg
3.4893901,3.8553436,3.0102108,1.8441225,1.6460838,5.124361,1.2497038,3.3367972,1012177_F.jpg
5.358483,4.324355,4.543318,2.1451077,1.9704211,7.258507,2.1796653,4.2141457,1012178_F.jpg
5.8626766,4.665021,4.228121,2.7392888,2.5712712,7.317683,2.300594,4.962226,1012179_F.jpg
5.0926824,3.1635146,4.0915184,1.783123,2.0154514,5.963834,2.1269841,3.6553688,1012180_F.jpg
4.347974,4.6453323,2.9648175,1.8684801,1.6870317,6.638256,1.269619,4.294321,1012181_F.jpg
3.7352095,3.0072773,3.3385613,1.3946818,1.4407911,4.9506307,1.4511366,2.9002707,1012182_F.jpg
4.32454,4.0552344,4.452606,1.8951459,1.5631175,7.3805556,1.9010122,3.8009567,1012183_F.jpg
4.647052,5.106868,4.501263,2.4098933,1.6592629,8.430178,1.973285,4.610922,1012184_F.jpg
4.111,5.137829,3.8737984,2.3459833,1.5564849,7.7702055,1.5456878,4.466442,1012186_F.jpg
5.7019663,4.386129,4.683477,1.854794,1.8068845,8.166322,1.8075137,4.228721,1012188_F.jpg
4.57493,4.2337337,4.103998,1.7833683,1.464814,7.161431,1.436876,3.752659,1012189_F.jpg
5.2379637,3.8258555,4.874015,1.591079,1.3629639,7.2586355,1.8293592,3.456551,1012190_F.jpg
4.1048093,5.095863,3.294998,2.155997,2.0782824,6.813297,1.1569321,4.3129544,1012191_F.jpg
3.2742174,2.753892,3.1594384,1.1826189,1.2756038,4.307029,1.2508936,2.5254657,1012192_F.jpg
4.345923,4.2158084,3.798307,1.7119777,1.3613513,6.983911,1.2840723,3.7264743,1012193_F.jpg
5.327418,3.445547,4.947902,1.8464681,1.7576694,6.197524,2.3877337,3.8761504,1012195_F.jpg
4.284155,3.7388916,3.7144523,1.637542,1.3725731,5.448784,1.493291,3.5761511,1012196_F.jpg
5.009263,4.2686596,4.2783737,1.6137459,1.6058422,6.677038,1.5485127,3.777779,1012197_F.jpg
5.1259727,4.080191,4.3486814,1.7108083,1.4659919,6.1824265,1.6658816,3.9425073,1012198_F.jpg
5.126642,4.2291074,4.6320457,2.119886,1.9298015,6.521433,2.0978663,4.2126303,1012199_F.jpg
7.3957973,6.235401,6.4598813,2.7026312,1.9249806,10.507286,2.264429,5.9579816,1012200_F.jpg
5.220161,4.3477097,4.5603247,2.028543,1.8333681,6.8197727,1.8605523,4.3547745,1012202_F.jpg
4.9893064,3.7709823,4.6465216,1.6863978,1.5526855,6.4374313,1.8735653,3.9463449,1012203_F.jpg
4.29181,5.558687,3.4773517,2.1986601,1.7587665,7.3158145,1.1587466,4.4956584,1012204_F.jpg
4.056747,3.4394832,3.8763928,1.4889977,1.4867895,5.49559,1.4726312,3.45793,1012205_F.jpg
5.644847,4.4492903,4.88156,1.9515979,1.8018277,7.3551025,1.9827361,4.2950983,1012206_F.jpg
4.183137,3.4310856,3.8900435,1.6434627,1.744793,5.8310604,1.6009641,3.2643127,1012207_F.jpg
4.084794,5.995025,2.9267464,2.6193542,2.2574651,7.075845,1.1022283,4.929879,1012208_F.jpg
4.681956,4.3770704,4.2601833,2.0169559,1.8325325,6.7627263,1.7163543,4.2050843,1012209_F.jpg
3.80232,3.5901024,3.989403,1.3458691,1.0984559,5.449805,1.241807,3.1338358,1012211_F.jpg
5.4391394,5.278569,5.2193136,2.101834,1.6596236,8.075418,1.794909,4.704769,1012212_F.jpg
4.7548995,3.8679411,4.2713037,1.5560749,1.5751369,6.3060884,1.5966609,3.5541244,1012213_F.jpg
4.7013245,3.9448445,4.0483465,1.6419604,1.4329443,5.926462,1.4834713,3.7328994,1012214_F.jpg
6.7594714,5.24195,5.0962996,2.5337858,2.107031,7.927617,2.1574593,5.393324,1012215_F.jpg
3.2511463,2.2254443,3.2937841,1.0767779,1.3168535,4.130051,1.4855677,2.1275458,1012216_F.jpg
3.268496,3.1740232,3.0174665,1.4217576,1.4155749,4.5512347,1.2674363,2.8417435,1012218_F.jpg
5.6263123,5.157919,4.949772,2.7574654,1.8261766,8.415688,2.500562,4.8590527,1012220_F.jpg
3.602871,2.919983,3.557808,1.5173719,1.4582496,5.1633215,1.6954991,2.5977876,1012221_F.jpg
4.7282286,4.041089,4.40479,1.9947073,1.7095358,7.193096,2.1852136,3.8548903,1012222_F.jpg
3.8171597,3.2841496,3.8978167,1.6160389,1.4698651,5.7136974,1.8367205,2.9530582,1012224_F.jpg
5.1242228,4.392727,4.839699,2.2451363,2.0409803,8.021488,2.6545854,4.453829,1012226_F.jpg
3.633188,5.200737,3.977346,2.2711782,1.2449486,6.7447457,1.4171402,3.9019642,1012227_F.jpg
4.9262977,4.549339,4.3923655,2.275198,1.9783934,7.298646,2.1253598,4.6262813,1012229_F.jpg
2.9072962,2.7573895,3.122531,1.0676861,0.9966762,4.316635,1.0903152,2.3260038,1012230_F.jpg
5.293601,3.5884283,4.8156714,1.8942883,1.6625875,6.8640213,2.2049804,4.0672665,1012231_F.jpg
4.153039,2.8311481,3.5533085,1.2928116,1.5816593,5.560134,1.7493545,2.7512076,1012235_F.jpg
4.7552056,3.2544632,3.874095,1.7067696,1.8520141,6.302951,1.8608994,3.7679133,1012236_F.jpg
4.529588,3.549092,3.9871955,1.5369924,1.6804298,6.1507015,1.8708858,3.6400483,1012237_F.jpg
4.055027,2.982931,3.5360985,1.4639531,1.7945457,5.383411,1.7580947,3.1849446,1012238_F.jpg
5.8092527,4.8813477,4.85476,2.4414234,2.0629857,7.6773643,2.492996,5.04382,1012239_F.jpg
2.3020396,2.103221,2.4562516,0.7141732,0.911862,2.9512212,0.86725473,1.6430591,1012240_F.jpg
5.128105,4.239567,4.59145,2.0563395,2.2944365,6.6233606,2.1304977,4.5418262,1012243_F.jpg
4.5345287,3.9531028,4.164852,1.8897715,2.011537,5.90335,1.8539867,4.0473084,1012244_F.jpg
4.7960443,4.048235,4.63083,1.7692813,1.649035,6.3230124,1.9796057,3.936746,1012245_F.jpg
2.6965592,2.6534429,2.655539,1.2493708,1.5487568,3.7870693,1.082325,2.4594812,1012246_F.jpg
3.51832,3.009057,3.3207915,1.3280134,1.3428576,4.77829,1.3201566,2.9074214,1012247_F.jpg
4.2602763,4.081749,3.644752,1.9342709,1.9159095,6.1744304,1.5034223,4.0662484,1012249_F.jpg
5.3394585,4.2748823,4.443788,2.1582832,2.0716958,6.815894,1.9863093,4.436123,1012250_F.jpg
6.1221433,5.3409166,4.6070795,2.7401633,2.4319544,8.177507,2.2479231,5.2403474,1012251_F.jpg
2.6200795,3.3374934,2.18924,1.5055475,1.7001085,4.1205583,0.9720135,2.595203,1012252_F.jpg
3.4635243,2.6605146,3.1557431,1.3691363,1.6868122,4.627982,1.5460936,2.4745328,1012253_F.jpg
1.8546758,1.9635535,1.902803,0.86778224,1.3928952,2.4077022,0.79595965,1.5729864,1012254_F.jpg
6.045777,4.52962,4.459631,2.2103248,2.193305,7.292102,2.080245,4.600244,1012255_F.jpg
2.6528337,2.7223902,2.6124086,1.2662358,1.4023025,4.192534,1.0755738,2.4358814,1012256_F.jpg
3.720826,4.106549,3.706431,1.9667203,1.5913477,6.0641546,1.6155823,3.4353533,1012257_F.jpg
4.940648,5.4970036,4.443036,2.6515412,1.844692,8.3684,1.9372871,5.1635695,1012258_F.jpg
4.00298,2.8716612,2.9951324,1.6445034,1.9566677,4.5285606,1.5639408,3.0512822,1012261_F.jpg
3.9265006,3.040978,3.4122686,1.3725868,1.315685,5.1297507,1.359683,2.9763021,1012262_F.jpg
3.8055937,2.682836,2.9425383,1.4550352,1.883283,4.317945,1.5280322,2.9027812,1012263_F.jpg
4.607131,4.084958,4.1096163,1.7410138,1.5108212,6.921265,1.6246963,3.5816731,1012264_F.jpg
5.408601,4.5368557,5.0272555,1.6751674,1.438146,7.136342,1.6668273,4.2956233,1012265_F.jpg
4.638991,3.4399176,4.4750824,1.4843391,1.2204142,6.009184,1.6681855,3.5982466,1012269_F.jpg
7.321944,6.002075,6.141332,2.6545258,2.2061222,9.706251,2.3959923,6.426992,1012270_F.jpg
2.685961,5.943784,1.7250016,2.3703828,1.9139783,6.2117147,0.6976442,4.1978216,1012271_F.jpg
4.540163,4.1134596,4.4409685,1.9694473,1.2970618,7.002432,1.7732418,3.5287626,1012272_F.jpg
7.586905,8.495413,7.4297466,3.7536938,1.872441,12.678003,2.7776608,7.0386944,1012273_F.jpg
6.5644655,6.957346,6.0483837,3.1745164,1.7705309,10.804793,2.6436234,5.4923096,1012275_F.jpg
4.2121277,5.1803164,3.9233766,2.299313,1.3285565,7.5309587,1.593591,3.9210112,1012276_F.jpg
5.6635523,4.550638,4.5699997,2.4031103,2.2924411,8.064145,2.439324,4.959959,1012277_F.jpg
3.6658683,3.168951,3.722815,1.5557925,1.5228829,5.569968,1.6542609,3.1296215,1012278_F.jpg
2.380034,2.454007,2.2158413,1.0341597,1.3772198,3.3886395,0.9180223,2.0652413,1012279_F.jpg
2.065476,2.5500073,2.0373187,1.1688285,1.3063893,3.1192474,0.82340693,2.0028558,1012280_F.jpg
4.5679255,3.4656124,4.0970826,1.5314592,1.614127,6.3977966,1.6504438,3.4908905,1012281_F.jpg
3.6373303,3.8517327,3.858307,1.833509,1.3953279,5.890386,1.6159258,3.0918283,1012282_F.jpg
6.893512,5.41788,5.328334,2.4638958,2.5368931,9.872154,2.3241735,5.655263,1012283_F.jpg
5.6280375,6.1770897,5.4172907,3.2166562,1.91096,8.951384,2.623564,5.275422,1012284_F.jpg
2.603293,3.7941527,1.8218567,1.4977304,1.5944104,4.4861517,0.79652023,2.804759,1012285_F.jpg
3.540538,2.5651639,3.266549,1.1208684,1.4113551,4.6151896,1.4647148,2.3127923,1012286_F.jpg
5.0852413,3.2180214,4.543876,1.4143087,1.8711779,6.410246,2.111258,3.5286083,1012288_F.jpg
2.6544704,2.7416883,2.5492883,1.1288165,1.4770495,4.043487,0.94905317,2.3609648,1012289_F.jpg
4.223557,3.8043642,4.193883,1.4962273,1.4047952,6.3137503,1.6190585,3.665935,1012292_F.jpg
3.8016162,3.8602252,3.0094564,1.7536976,1.9356855,5.7541637,1.3951786,3.6112335,1012293_F.jpg
2.6873178,2.4848282,2.4433298,1.1447873,1.5398301,4.039074,1.0581849,2.3136766,1012295_F.jpg
4.9853992,3.8769171,3.881769,2.0283866,1.8004714,6.179309,1.9023635,3.8212004,1012296_F.jpg
5.09584,3.9968224,3.6775117,1.8835515,2.0243802,6.6456556,1.920576,4.157733,1012297_F.jpg
5.465288,3.5825496,3.7807837,2.0940866,2.4627206,5.93513,2.0487986,4.1967773,1012304_F.jpg
4.231104,3.0901234,3.548575,1.4090431,1.6877006,5.437604,1.7358024,3.2836156,1012305_F.jpg
4.7181787,3.1423016,3.9813156,1.4395034,1.6096017,5.8677087,1.8900106,3.3712125,1012306_F.jpg
3.8386261,3.137369,3.4357853,1.3202344,1.259603,5.224243,1.422498,2.9853654,1012307_F.jpg
5.3896966,4.780507,4.5944705,2.5449135,2.3977773,7.6007166,2.2126794,4.558565,1012308_F.jpg
3.9234483,3.4904337,3.8249567,1.4642437,1.3186812,5.3846235,1.4631546,3.3479624,1012310_F.jpg
2.5942304,1.9887675,2.743876,0.65414906,0.84059656,3.0391934,0.98500717,1.6927886,1012311_F.jpg
3.8853955,3.7985215,3.4588678,1.8677008,1.799127,5.6910243,1.5595042,3.306519,1012312_F.jpg
4.8866377,3.5225062,4.3436594,1.706693,1.8165159,6.5256653,1.9087816,3.4836907,1012314_F.jpg
4.5309944,3.8163366,4.6221886,1.8646574,1.5045958,6.636639,2.0684838,3.5784183,1012315_F.jpg
5.4089108,4.273757,4.50766,1.9856834,2.2157686,7.619881,1.914079,3.9321728,1012316_F.jpg
4.67087,4.4028587,4.590471,2.238371,1.9260461,7.2767878,2.1828535,4.2765455,1012317_F.jpg
6.0842686,5.3913727,4.916388,2.5954628,2.7055905,9.194565,2.0708303,5.185694,1012318_F.jpg
5.926964,5.9985824,5.1222653,3.0896475,2.25802,8.982577,2.466599,5.7326827,1012319_F.jpg
4.8792925,4.5779405,3.9674451,2.1139474,2.1243,7.1170497,1.6266662,4.074848,1012320_F.jpg
4.1334085,4.7012625,4.0873375,2.309116,1.7685921,6.792795,1.817544,4.1430664,1012321_F.jpg
3.9115145,3.4285374,3.8635492,1.2293113,1.1909895,5.786261,1.3406867,3.1132426,1012323_F.jpg
5.09976,5.0181856,4.5084305,1.8948689,1.6323452,7.824408,1.487236,4.601898,1012325_F.jpg
5.539755,4.045341,4.9589233,2.096404,1.663687,7.5651503,2.3048754,4.201228,1012326_F.jpg
5.624575,5.302258,5.073862,2.6464267,1.7635125,8.667089,2.4263258,4.9162874,1012327_F.jpg
5.705497,4.3125305,3.7238705,2.0824811,2.2405791,6.6506515,2.0529325,4.1042995,1012330_F.jpg
5.694778,4.091876,5.1010823,2.000444,1.7540184,7.7281356,2.504542,4.2460337,1012331_F.jpg
4.0987377,3.237266,3.933326,1.4000148,1.5129938,5.4899635,1.8793539,3.2754602,1012333_F.jpg
5.7588453,5.2378407,5.1431007,2.6876767,2.0021396,8.677229,2.4795446,4.971088,1012334_F.jpg
4.573639,3.499414,4.310657,1.777174,1.6711462,6.3545017,2.0976343,3.3677285,1012335_F.jpg
4.9683714,4.396664,5.0311556,2.0913682,1.367728,7.555937,2.2981818,3.9596798,1012336_F.jpg
5.409789,6.293073,5.3814816,3.0358307,1.6621895,8.644403,2.4267094,5.0523686,1012337_F.jpg
4.705678,4.5486193,4.8200493,2.1272542,1.2548758,7.178841,2.0063128,3.8456128,1012338_F.jpg
5.8102427,6.7025385,5.783416,3.1700234,1.6145997,9.235226,2.5209222,5.361655,1012339_F.jpg
4.949438,4.083846,4.6077595,1.962385,1.7582662,7.010564,2.1550674,4.0507874,1012340_F.jpg
5.2412353,3.7650552,4.92329,1.9571145,1.8166338,7.339914,2.4168959,4.096287,1012343_F.jpg
5.0632257,3.5312068,4.4416623,1.8070259,1.9544766,6.8217616,2.3707476,4.320484,1012344_F.jpg
5.4878407,4.0229273,4.7046247,2.1285567,1.9053866,6.878624,2.4311452,4.312296,1012345_F.jpg
5.560133,5.0428615,4.817997,2.5044498,1.4946887,7.8923664,2.3988633,4.174385,1012346_F.jpg
5.175578,4.0356255,5.150651,1.930517,1.5045083,7.5509634,2.415431,3.8356419,1012347_F.jpg
5.207587,5.4686017,5.1725245,2.647031,1.6461421,8.114181,2.2960455,4.6321282,1012348_F.jpg
4.6596193,3.14012,3.8669226,1.533466,1.7675838,5.8741636,1.9979647,3.2279017,1012349_F.jpg
5.032837,3.5801013,4.8921385,1.8270438,1.7109647,7.1809483,2.2606847,3.9381046,1012350_F.jpg
4.5320134,3.6097538,4.162729,1.9125924,1.8482132,6.4100523,2.0354717,3.6936893,1012351_F.jpg
4.205864,3.2674842,4.0160565,1.6898495,1.8450639,6.1885815,1.9122055,3.5707946,1012353_F.jpg
4.8950644,3.7488313,4.7087574,1.7864096,1.5195413,6.907604,2.1100957,3.8264694,1012355_F.jpg
5.1014137,3.5337653,4.5907946,1.8271297,1.6255298,6.493257,2.0527265,4.0013037,1012356_F.jpg
5.9074206,4.175599,5.201419,2.2060695,1.9474614,7.737075,2.5547647,4.6023097,1012357_F.jpg
4.7732234,3.9595351,4.770193,1.8995587,1.6398363,6.6356053,2.2794478,3.9877405,1012358_F.jpg
4.8162208,4.071764,4.245643,2.0401127,1.8140266,6.470161,2.0870392,4.0204577,1012359_F.jpg
5.186448,4.3847528,4.830544,2.2229352,1.7680428,6.959358,2.3575892,4.3252325,1012360_F.jpg
3.9100504,3.3772326,4.184533,1.5398822,1.3807707,6.0486546,1.8715379,3.1963787,1012362_F.jpg
5.3803377,5.065556,5.003894,2.536379,1.8473237,8.269038,2.4024458,4.6656694,1012363_F.jpg
3.7387714,3.3275852,3.5179949,1.4955664,1.5049148,5.3631916,1.4692098,2.9369416,1012365_F.jpg
4.4251637,4.1027966,3.9415216,1.7286534,1.7711251,6.7426023,1.5380063,3.5944061,1012366_F.jpg
3.9213843,4.04862,3.5968723,1.6836346,1.4811559,6.0328703,1.3957578,3.3748727,1012368_F.jpg
6.622859,4.760688,5.1795435,2.1870651,2.0970707,8.693725,2.2837667,5.423449,1012369_F.jpg
4.434376,3.6021795,3.623999,1.7533945,1.830853,5.9457483,1.7105038,3.578258,1012371_F.jpg
1.9652659,2.0777261,1.8126533,0.9351757,1.4683979,2.4836245,0.8087141,1.6734207,1012372_F.jpg
3.5772924,4.3676414,2.5854053,1.8667123,1.9938791,6.09955,1.1090243,3.7156243,1012373_F.jpg
4.485583,3.1042352,4.0019054,1.644119,1.8986173,6.112829,2.0450811,3.4556427,1012374_F.jpg
2.5628107,2.5185075,2.696744,0.9265653,1.0615473,3.8160925,0.9597834,2.0706735,1012375_F.jpg
4.1480722,2.4134603,3.898835,1.2893474,1.6713623,5.324378,2.0027108,2.606421,1012377_F.jpg
6.6038904,4.977871,4.9554677,2.0670247,2.128345,9.279123,2.2009153,4.8217735,1012379_F.jpg
3.9384499,3.3437839,3.4202943,1.6537163,1.6665361,5.277361,1.5685115,3.2529554,1012380_F.jpg
5.0233502,5.3916264,4.084732,2.3547108,1.7664822,7.276376,1.6108534,5.2030115,1012381_F.jpg
3.9761055,3.2679613,3.6721482,1.5901161,1.5347714,5.2649937,1.6048577,3.2224855,1012382_F.jpg
2.7413535,2.8849812,2.5116785,1.2817369,1.3596694,3.960729,1.0689799,2.5464954,1012383_F.jpg
4.4913244,4.3356676,3.5420675,1.7873285,1.6897486,7.0412126,1.4691579,3.8895168,1012384_F.jpg
5.939457,3.2212844,5.6015625,1.6929157,1.7355217,6.544694,2.5618963,3.8048496,1012386_F.jpg
2.894907,2.7425714,2.8239384,1.1749774,1.2569292,4.0326843,1.0813841,2.4500685,1012387_F.jpg
6.7248697,4.6533403,4.992098,2.3708134,2.2888422,8.44782,2.5255363,4.7368026,1012388_F.jpg
4.5130463,3.465589,3.6936324,1.4961432,1.4096663,6.4366884,1.551526,3.3869336,1012389_F.jpg
4.009776,3.3108034,3.6506925,1.4243844,1.4979635,5.8107233,1.4862252,3.064156,1012390_F.jpg
2.7157235,2.8614173,2.367644,1.2273486,1.4393063,4.0291085,1.0112917,2.4348917,1012391_F.jpg
5.6234875,3.1870852,4.8287053,1.7010869,1.9914832,6.8161354,2.4741418,3.7025995,1012392_F.jpg
3.3852882,3.4239411,3.4714077,1.4036268,1.0748361,5.5190516,1.0595703,3.093955,1012397_F.jpg
3.9118404,4.171689,3.977067,1.7284976,1.1163884,6.48615,1.275086,3.5462341,1012399_F.jpg
7.9486237,7.6423016,7.1828775,3.1921253,1.9431863,12.763513,2.59968,7.1418533,1012401_F.jpg
6.3291025,5.263274,5.69192,2.3912754,1.7125185,9.986109,2.2845747,5.0768948,1012402_F.jpg
4.152537,4.4774666,3.1982553,1.729857,1.5900092,6.1401534,1.2154806,3.7728858,1012403_F.jpg
4.5307884,3.5321763,4.2893896,1.4431598,1.0937966,6.719886,1.5614836,3.3957667,1013001_F.jpg
3.5461602,2.9268556,3.617998,1.0753821,0.9260607,5.256617,1.2449634,2.5960467,1013002_F.jpg
6.9122467,5.3766174,5.583437,2.4457872,1.9935431,10.0030365,2.1972103,5.5101905,1013003_F.jpg
2.8876867,2.477665,3.009543,0.8541302,0.8911098,3.7985473,1.0802329,2.2056127,1013004_F.jpg
4.220501,5.327285,3.5655727,2.0572906,1.6526281,6.7787,1.0291278,4.8200035,1013005_F.jpg
4.7518935,3.349066,4.6825786,1.3951843,1.1349878,6.108856,1.7946692,3.4535913,1013006_F.jpg
3.558838,2.8281403,3.5045712,1.084599,1.104598,4.7448363,1.353906,2.6380758,1013007_F.jpg
5.4748025,5.046094,4.6427917,2.2416015,2.0669298,7.941349,2.0025616,4.8052707,1013009_F.jpg
4.8349724,3.8493485,4.6106415,1.469467,1.3543533,6.551687,1.651326,3.7751567,1013010_F.jpg
3.4837484,2.7799819,3.0885,1.1597507,1.3054762,4.011878,1.2272711,2.6702142,1013011_F.jpg
3.7013173,4.037472,3.3979068,1.5813065,1.1719882,5.9229293,1.0543382,3.4995306,1013012_F.jpg
2.8064253,2.5522914,2.685711,0.98998106,1.1009371,3.9953628,1.0144285,2.2185864,1013013_F.jpg
5.5179596,5.057894,4.159953,2.278637,1.7732518,8.528877,1.6792471,4.821785,1013014_F.jpg
5.3404646,3.9827676,4.474393,1.7544558,1.5834031,7.6833134,1.8819528,3.862386,1013015_F.jpg
3.120751,4.5238266,2.545679,1.759613,1.4020555,5.1994953,0.8767128,3.807644,1013016_F.jpg
6.775433,5.152768,5.576575,2.4057007,2.2388282,8.753285,2.505546,5.2926435,1013017_F.jpg
3.5554125,2.7350492,3.4473991,1.1235974,1.1630111,4.4725637,1.3607293,2.5810513,1013018_F.jpg
3.526642,3.539309,3.4000287,1.4428016,1.2830458,5.096387,1.2068799,3.158411,1013019_F.jpg
6.02581,4.769621,5.1232862,2.0802362,1.9410092,8.175694,2.2178612,4.641385,1013020_F.jpg
7.063259,5.1605844,6.190582,2.4292643,1.907011,8.592784,2.472197,5.8216615,1013022_F.jpg
3.210206,2.3405485,3.1892786,0.85670906,1.0354466,3.8782082,1.17128,2.1493857,1013023_F.jpg
4.5995646,3.6233797,4.2498116,1.4294114,1.4073155,6.185202,1.5889413,3.3915422,1013024_F.jpg
3.5649445,2.7316875,3.3917909,1.1291497,1.2247123,4.312948,1.3547715,2.620248,1013025_F.jpg
6.7513027,5.117514,5.452072,2.3325672,2.178711,9.077551,2.439913,5.064062,1013026_F.jpg
6.9690857,5.500938,5.6750593,2.4427204,1.9242308,9.727158,2.1185775,5.603931,1013027_F.jpg
4.6381955,5.9836054,3.1803584,2.4561715,1.8174794,8.179255,1.0148718,5.2841277,1013028_F.jpg
4.521825,3.6736012,4.3554945,1.4479883,1.2894094,6.7332296,1.5835991,3.2959287,1013029_F.jpg
2.7662961,2.5522017,2.6824987,0.9633614,1.1186471,3.9667692,1.0351174,2.182078,1013030_F.jpg
4.304018,4.0192122,3.889676,1.6236224,1.2837172,6.722266,1.4641219,3.4928813,1013031_F.jpg
3.6707618,2.9428482,3.5486245,1.1634297,0.9875767,5.1961164,1.2312796,2.6528544,1013032_F.jpg
3.7041984,4.387336,3.16915,1.6293923,1.3915796,5.71736,1.0480279,3.8048942,1013033_F.jpg
5.6233068,4.5633907,4.4580746,2.2449589,2.0493116,7.49245,2.2516313,4.474896,1013034_F.jpg
5.5712214,4.650108,4.7998466,2.2242343,2.0029616,7.7696223,2.396946,4.72166,1013038_F.jpg
3.648487,3.207159,3.6115713,1.2501006,1.1981857,5.390129,1.3845592,2.9377851,1013040_F.jpg
5.8538084,4.485566,4.6527977,2.116837,1.8923618,7.622396,2.3748736,4.1804714,1013042_F.jpg
4.6635585,4.3458123,4.140963,1.9639361,1.6705894,6.659326,1.8824575,3.9796858,1013043_F.jpg
4.9574547,3.7692413,4.4234476,1.7757561,1.7477149,6.5880365,2.0566401,3.895404,1013044_F.jpg
4.1370544,2.7381387,3.4976654,1.2864561,1.7593442,4.7348256,1.804394,3.0081735,1013045_F.jpg
4.7081194,3.5156074,4.342992,1.8193558,1.699075,6.196098,2.1815996,3.6546888,1013046_F.jpg
4.988525,3.674087,4.691188,1.7790315,1.798337,6.8489017,2.34691,3.8435516,1013047_F.jpg
5.364704,4.113557,4.8663015,2.1102605,1.9244843,7.1839275,2.4654245,4.2671986,1013048_F.jpg
5.297616,4.272315,4.339875,2.109993,1.9212148,6.9818816,2.195151,4.315143,1013049_F.jpg
5.1141157,3.8519392,4.3020277,1.8486786,1.9989884,6.624772,2.3351693,4.412874,1013050_F.jpg
5.0325456,3.659814,4.3378363,1.6595321,1.675036,6.2479596,2.0661714,3.7199972,1013051_F.jpg
4.7644873,3.3762488,4.008749,1.5612494,1.7724365,6.137748,2.010316,3.4588978,1013052_F.jpg
5.8291636,4.5493717,4.07578,2.198503,2.1001263,6.9553275,2.1571422,4.314373,1013053_F.jpg
2.4473548,2.5010743,2.507897,1.0752574,1.2303073,3.407998,0.9703206,2.1095934,1013054_F.jpg
4.870073,3.5643022,4.532382,1.6694157,1.6601317,6.615241,2.338358,3.8055425,1013055_F.jpg
5.807013,3.5160923,5.1489906,1.8833005,1.8050892,6.593253,2.348834,4.4867544,1013056_F.jpg
4.6097937,3.0832324,3.5308163,1.5900886,2.045895,4.8512073,1.851937,3.6036046,1013057_F.jpg
3.7791035,2.7354763,3.219106,1.2930851,1.7015817,4.3865194,1.5481241,3.018999,1013058_F.jpg
2.7765796,2.2072692,2.983759,0.8160355,0.95500517,3.6109,1.0628355,1.9547184,1013059_F.jpg
3.7874193,3.5406318,3.57436,1.4735248,1.4644891,5.56571,1.5439048,3.2925942,1013060_F.jpg
2.6317155,2.0113387,2.6478577,0.68994397,0.9991298,3.2213962,1.0017693,1.7905519,1013061_F.jpg
5.4510727,3.522612,4.83475,1.9436314,1.8148757,6.193406,2.2057664,4.11887,1013063_F.jpg
4.723236,3.3708797,4.157694,1.4840909,1.5218894,6.3769164,1.9149581,3.4574153,1013064_F.jpg
5.3198214,4.1889353,4.379996,2.0715537,2.0895815,7.2255154,2.2434585,4.5832806,1013065_F.jpg
2.8064802,2.0199013,2.9848208,0.7477862,0.9149413,3.134575,0.9502689,1.9454849,1013066_F.jpg
4.7567053,3.446824,4.1430597,1.5620315,1.6153479,6.2429748,1.942771,3.719582,1013067_F.jpg
5.0234475,4.148961,4.621449,1.9450268,1.735521,6.992055,2.1289172,4.385452,1013068_F.jpg
6.221611,4.600085,5.613745,2.3857112,1.981771,7.974987,2.4725318,5.710158,1013069_F.jpg
